,Protocollo,Longitude,Latitude,NaturaIncidente,DataOraIncidente,CondizioneAtmosferica,Municipio
37224,5077944,12.5679,41.8782,C8,2020-10-01,Nuvoloso,Municipio V
37225,5077944,12.5679,41.8782,C8,2020-10-01,Nuvoloso,Municipio V
37226,5077952,12.5139,41.9633,C2,2020-10-01,Nuvoloso,Municipio III
37227,5077952,12.5139,41.9633,C2,2020-10-01,Nuvoloso,Municipio III
37228,5077952,12.5139,41.9633,C2,2020-10-01,Nuvoloso,Municipio III
37229,5077952,12.5139,41.9633,C2,2020-10-01,Nuvoloso,Municipio III
37230,5077984,12.613,41.9096,C8,2020-10-01,Pioggia in atto,Municipio V
37231,5077984,12.613,41.9096,C8,2020-10-01,Pioggia in atto,Municipio V
37232,5078019,12.4697,41.9379,C2,2020-10-01,Nuvoloso,Municipio XV
37233,5078019,12.4697,41.9379,C2,2020-10-01,Nuvoloso,Municipio XV
37234,5078019,12.4697,41.9379,C2,2020-10-01,Nuvoloso,Municipio XV
37235,5078030,,,C4,2020-10-01,Pioggia in atto,
37236,5078030,,,C4,2020-10-01,Pioggia in atto,
37237,5078030,,,C4,2020-10-01,Pioggia in atto,
37238,5078030,,,C4,2020-10-01,Pioggia in atto,
37239,5078030,,,C4,2020-10-01,Pioggia in atto,
37240,5078030,,,C4,2020-10-01,Pioggia in atto,
37241,5078030,,,C4,2020-10-01,Pioggia in atto,
37242,5078040,,,C5,2020-10-01,,
37243,5078042,12.6108,41.9703,C6,2020-10-01,Nuvoloso,Municipio III
37244,5078074,12.4642,41.9101,C1,2020-10-01,Pioggia in atto,Municipio I
37245,5078074,12.4642,41.9101,C1,2020-10-01,Pioggia in atto,Municipio I
37246,5078086,12.449,41.9096,C5,2020-10-01,Nuvoloso,Municipio I
37247,5078093,12.5171,41.92,C4,2020-10-01,Pioggia in atto,Municipio II
37248,5078093,12.5171,41.92,C4,2020-10-01,Pioggia in atto,Municipio II
37249,5078108,12.5165,41.9461,C8,2020-10-01,Pioggia in atto,Municipio III
37250,5078108,12.5165,41.9461,C8,2020-10-01,Pioggia in atto,Municipio III
37251,5078131,12.5495,41.9658,C2,2020-10-01,Pioggia in atto,Municipio III
37252,5078131,12.5495,41.9658,C2,2020-10-01,Pioggia in atto,Municipio III
37253,5078131,12.5495,41.9658,C2,2020-10-01,Pioggia in atto,Municipio III
37254,5078131,12.5495,41.9658,C2,2020-10-01,Pioggia in atto,Municipio III
37255,5078183,12.5105,41.9307,C5,2020-10-01,Pioggia in atto,Municipio II
37256,5078186,12.4845,41.921,,2020-10-01,Nuvoloso,Municipio II
37257,5078186,12.4845,41.921,,2020-10-01,Nuvoloso,Municipio II
37258,5078186,12.4845,41.921,,2020-10-01,Nuvoloso,Municipio II
37259,5078186,12.4845,41.921,,2020-10-01,Nuvoloso,Municipio II
37260,5078190,12.5248,41.9305,C5,2020-10-01,Pioggia in atto,Municipio II
37261,5078192,12.6034,41.8387,C8,2020-10-01,Pioggia in atto,Municipio VII
37262,5078192,12.6034,41.8387,C8,2020-10-01,Pioggia in atto,Municipio VII
37263,5078195,12.4817,41.9107,C2,2020-10-01,Pioggia in atto,Municipio II
37264,5078195,12.4817,41.9107,C2,2020-10-01,Pioggia in atto,Municipio II
37265,5078195,12.4817,41.9107,C2,2020-10-01,Pioggia in atto,Municipio II
37266,5078215,12.515,41.9092,C7,2020-10-01,Vento forte,Municipio II
37267,5078217,12.4344,41.7843,C5,2020-10-01,Pioggia in atto,Municipio IX
37268,5078226,12.5197,41.9266,C8,2020-10-01,Nuvoloso,Municipio II
37269,5078226,12.5197,41.9266,C8,2020-10-01,Nuvoloso,Municipio II
37270,5078231,12.4372,41.9025,C2,2020-10-01,Pioggia in atto,Municipio XIII
37271,5078231,12.4372,41.9025,C2,2020-10-01,Pioggia in atto,Municipio XIII
37272,5078231,12.4372,41.9025,C2,2020-10-01,Pioggia in atto,Municipio XIII
37273,5078242,12.5286,41.9101,C5,2020-10-01,Vento forte,Municipio II
37274,5078283,12.5156,41.9056,C8,2020-10-01,Nuvoloso,Municipio II
37275,5078283,12.5156,41.9056,C8,2020-10-01,Nuvoloso,Municipio II
37276,5078283,12.5156,41.9056,C8,2020-10-01,Nuvoloso,Municipio II
37277,5078287,12.6454,41.9467,C4,2020-10-01,Nuvoloso,Municipio IV
37278,5078287,12.6454,41.9467,C4,2020-10-01,Nuvoloso,Municipio IV
37279,5078287,12.6454,41.9467,C4,2020-10-01,Nuvoloso,Municipio IV
37280,5078287,12.6454,41.9467,C4,2020-10-01,Nuvoloso,Municipio IV
37281,5078287,12.6454,41.9467,C4,2020-10-01,Nuvoloso,Municipio IV
37282,5078287,12.6454,41.9467,C4,2020-10-01,Nuvoloso,Municipio IV
37283,5078302,12.5323,41.8982,C2,2020-10-01,Sereno,Municipio IV
37284,5078302,12.5323,41.8982,C2,2020-10-01,Sereno,Municipio IV
37285,5078302,12.5323,41.8982,C2,2020-10-01,Sereno,Municipio IV
37286,5078302,12.5323,41.8982,C2,2020-10-01,Sereno,Municipio IV
37287,5078302,12.5323,41.8982,C2,2020-10-01,Sereno,Municipio IV
37288,5078304,12.4536,41.8089,C5,2020-10-01,Pioggia in atto,Municipio IX
37289,5078313,12.4753,41.8799,C8,2020-10-01,Pioggia in atto,Municipio I
37290,5078313,12.4753,41.8799,C8,2020-10-01,Pioggia in atto,Municipio I
37291,5078313,12.4753,41.8799,C8,2020-10-01,Pioggia in atto,Municipio I
37292,5078319,12.5007,41.9101,C2,2020-10-01,Nuvoloso,Municipio II
37293,5078319,12.5007,41.9101,C2,2020-10-01,Nuvoloso,Municipio II
37294,5078319,12.5007,41.9101,C2,2020-10-01,Nuvoloso,Municipio II
37295,5078319,12.5007,41.9101,C2,2020-10-01,Nuvoloso,Municipio II
37296,5078319,12.5007,41.9101,C2,2020-10-01,Nuvoloso,Municipio II
37297,5078330,12.5107,41.9041,C8,2020-10-01,Pioggia in atto,Municipio II
37298,5078330,12.5107,41.9041,C8,2020-10-01,Pioggia in atto,Municipio II
37299,5078330,12.5107,41.9041,C8,2020-10-01,Pioggia in atto,Municipio II
37300,5078330,12.5107,41.9041,C8,2020-10-01,Pioggia in atto,Municipio II
37301,5078334,12.4994,41.9106,C5,2020-10-01,Pioggia in atto,Municipio II
37302,5078341,12.6212,41.8626,C4,2020-10-01,Nuvoloso,Municipio VI
37303,5078341,12.6212,41.8626,C4,2020-10-01,Nuvoloso,Municipio VI
37304,5078341,12.6212,41.8626,C4,2020-10-01,Nuvoloso,Municipio VI
37305,5078341,12.6212,41.8626,C4,2020-10-01,Nuvoloso,Municipio VI
37306,5078344,12.5149,41.8986,C3,2020-10-01,Nuvoloso,Municipio II
37307,5078344,12.5149,41.8986,C3,2020-10-01,Nuvoloso,Municipio II
37308,5078345,12.6763,41.8938,C8,2020-10-01,Pioggia in atto,Municipio VI
37309,5078345,12.6763,41.8938,C8,2020-10-01,Pioggia in atto,Municipio VI
37310,5078345,12.6763,41.8938,C8,2020-10-01,Pioggia in atto,Municipio VI
37311,5078346,12.5932,41.7049,C2,2020-10-01,Nuvoloso,Municipio IX
37312,5078346,12.5932,41.7049,C2,2020-10-01,Nuvoloso,Municipio IX
37313,5078346,12.5932,41.7049,C2,2020-10-01,Nuvoloso,Municipio IX
37314,5078349,12.3353,41.7759,C1,2020-09-20,Sereno,Municipio X
37315,5078349,12.3353,41.7759,C1,2020-09-20,Sereno,Municipio X
37316,5078351,12.3915,41.9051,C8,2020-10-01,Sereno,Municipio XIII
37317,5078351,12.3915,41.9051,C8,2020-10-01,Sereno,Municipio XIII
37318,5078351,12.3915,41.9051,C8,2020-10-01,Sereno,Municipio XIII
37319,5078358,12.5825,41.8663,C2,2020-10-01,Nuvoloso,Municipio VI
37320,5078358,12.5825,41.8663,C2,2020-10-01,Nuvoloso,Municipio VI
37321,5078358,12.5825,41.8663,C2,2020-10-01,Nuvoloso,Municipio VI
37322,5078371,12.6241,41.8783,C5,2020-10-01,Pioggia in atto,Municipio VI
37323,5078371,12.6241,41.8783,C5,2020-10-01,Pioggia in atto,Municipio VI
37324,5078377,12.6298,41.8747,C5,2020-10-01,Pioggia in atto,Municipio VI
37325,5078385,12.6633,41.9156,C3,2020-10-01,Pioggia in atto,Municipio VI
37326,5078385,12.6633,41.9156,C3,2020-10-01,Pioggia in atto,Municipio VI
37327,5078412,12.5151,41.91,C8,2020-10-01,Nuvoloso,Municipio II
37328,5078412,12.5151,41.91,C8,2020-10-01,Nuvoloso,Municipio II
37329,5078412,12.5151,41.91,C8,2020-10-01,Nuvoloso,Municipio II
37330,5078415,12.4551,41.9096,C2,2020-10-01,Nuvoloso,Municipio I
37331,5078415,12.4551,41.9096,C2,2020-10-01,Nuvoloso,Municipio I
37332,5078415,12.4551,41.9096,C2,2020-10-01,Nuvoloso,Municipio I
37333,5078419,12.6298,41.8747,C5,2020-10-01,Pioggia in atto,Municipio VI
37334,5078426,12.7048,41.8655,C8,2020-10-01,Nuvoloso,Municipio VI
37335,5078426,12.7048,41.8655,C8,2020-10-01,Nuvoloso,Municipio VI
37336,5078429,12.6499,41.8584,C4,2020-10-01,Pioggia in atto,Municipio VI
37337,5078429,12.6499,41.8584,C4,2020-10-01,Pioggia in atto,Municipio VI
37338,5078430,12.5178,41.8948,C2,2020-10-01,Sereno,Municipio II
37339,5078430,12.5178,41.8948,C2,2020-10-01,Sereno,Municipio II
37340,5078430,12.5178,41.8948,C2,2020-10-01,Sereno,Municipio II
37341,5078430,12.5178,41.8948,C2,2020-10-01,Sereno,Municipio II
37342,5078449,,,C3,2020-10-01,,
37343,5078449,,,C3,2020-10-01,,
37344,5078451,12.3498,41.772,C3,2020-10-01,Pioggia in atto,Municipio X
37345,5078451,12.3498,41.772,C3,2020-10-01,Pioggia in atto,Municipio X
37346,5078451,12.3498,41.772,C3,2020-10-01,Pioggia in atto,Municipio X
37347,5078459,12.5234,41.9089,C1,2020-10-01,Nuvoloso,Municipio II
37348,5078459,12.5234,41.9089,C1,2020-10-01,Nuvoloso,Municipio II
37349,5078459,12.5234,41.9089,C1,2020-10-01,Nuvoloso,Municipio II
37350,5078471,12.483,41.9318,C5,2020-10-01,Pioggia in atto,Municipio II
37351,5078472,,,C4,2020-09-10,Sereno,
37352,5078472,,,C4,2020-09-10,Sereno,
37353,5078472,,,C4,2020-09-10,Sereno,
37354,5078472,,,C4,2020-09-10,Sereno,
37355,5078475,12.4879,41.9099,C5,2020-10-01,Pioggia in atto,Municipio II
37356,5078482,12.4252,41.7897,C2,2020-10-01,Nuvoloso,Municipio IX
37357,5078482,12.4252,41.7897,C2,2020-10-01,Nuvoloso,Municipio IX
37358,5078482,12.4252,41.7897,C2,2020-10-01,Nuvoloso,Municipio IX
37359,5078484,12.5244,41.9587,C4,2020-10-01,Pioggia in atto,Municipio III
37360,5078484,12.5244,41.9587,C4,2020-10-01,Pioggia in atto,Municipio III
37361,5078484,12.5244,41.9587,C4,2020-10-01,Pioggia in atto,Municipio III
37362,5078490,12.5214,41.9093,C4,2020-10-01,Nuvoloso,Municipio II
37363,5078490,12.5214,41.9093,C4,2020-10-01,Nuvoloso,Municipio II
37364,5078490,12.5214,41.9093,C4,2020-10-01,Nuvoloso,Municipio II
37365,5078525,12.4289,41.8076,,2020-10-01,Nuvoloso,Municipio IX
37366,5078525,12.4289,41.8076,,2020-10-01,Nuvoloso,Municipio IX
37367,5078525,12.4289,41.8076,,2020-10-01,Nuvoloso,Municipio IX
37368,5078533,12.5359,41.9029,C3,2020-10-01,Pioggia in atto,Municipio IV
37369,5078533,12.5359,41.9029,C3,2020-10-01,Pioggia in atto,Municipio IV
37370,5078541,12.4406,41.823,C4,2020-10-01,Nuvoloso,Municipio IX
37371,5078541,12.4406,41.823,C4,2020-10-01,Nuvoloso,Municipio IX
37372,5078541,12.4406,41.823,C4,2020-10-01,Nuvoloso,Municipio IX
37373,5078541,12.4406,41.823,C4,2020-10-01,Nuvoloso,Municipio IX
37374,5078560,12.333,42.0362,C7,2020-10-01,Nuvoloso,Municipio XV
37375,5078566,12.5964,41.9643,C5,2020-10-01,,Municipio IV
37376,5078574,12.5964,41.9643,C5,2020-10-01,Pioggia in atto,Municipio IV
37377,5078577,12.3618,41.8851,C4,2020-10-01,Nuvoloso,Municipio XII
37378,5078577,12.3618,41.8851,C4,2020-10-01,Nuvoloso,Municipio XII
37379,5078577,12.3618,41.8851,C4,2020-10-01,Nuvoloso,Municipio XII
37380,5078590,12.536,41.9442,C7,2020-10-01,Pioggia in atto,Municipio III
37381,5078594,12.6283,41.9567,C5,2020-10-01,Nuvoloso,Municipio IV
37382,5078605,12.5736,41.959,C5,2020-10-01,Pioggia in atto,Municipio III
37383,5078605,12.5736,41.959,C5,2020-10-01,Pioggia in atto,Municipio III
37384,5078608,12.414,41.8469,C4,2020-10-01,Pioggia in atto,Municipio XI
37385,5078608,12.414,41.8469,C4,2020-10-01,Pioggia in atto,Municipio XI
37386,5078608,12.414,41.8469,C4,2020-10-01,Pioggia in atto,Municipio XI
37387,5078608,12.414,41.8469,C4,2020-10-01,Pioggia in atto,Municipio XI
37388,5078610,12.4435,41.8613,C1,2020-10-01,Nuvoloso,Municipio XII
37389,5078610,12.4435,41.8613,C1,2020-10-01,Nuvoloso,Municipio XII
37390,5078634,12.4404,41.8869,C5,2020-10-01,Sereno,Municipio XII
37391,5078634,12.4404,41.8869,C5,2020-10-01,Sereno,Municipio XII
37392,5078634,12.4404,41.8869,C5,2020-10-01,Sereno,Municipio XII
37393,5078634,12.4404,41.8869,C5,2020-10-01,Sereno,Municipio XII
37394,5078640,12.5964,41.9643,C5,2020-10-01,Pioggia in atto,Municipio IV
37395,5078640,12.5964,41.9643,C5,2020-10-01,Pioggia in atto,Municipio IV
37396,5078640,12.5964,41.9643,C5,2020-10-01,Pioggia in atto,Municipio IV
37397,5078648,12.384,41.8857,C4,2020-10-01,Nuvoloso,Municipio XIII
37398,5078648,12.384,41.8857,C4,2020-10-01,Nuvoloso,Municipio XIII
37399,5078674,12.3985,41.8718,C5,2020-10-01,Vento forte,Municipio XII
37400,5078677,12.5411,41.7785,C5,2020-10-01,Nuvoloso,Municipio IX
37401,5078682,12.4964,41.9028,C3,2020-10-01,Pioggia in atto,Municipio I
37402,5078682,12.4964,41.9028,C3,2020-10-01,Pioggia in atto,Municipio I
37403,5078697,12.4521,41.8699,C3,2020-10-01,Nuvoloso,Municipio XII
37404,5078697,12.4521,41.8699,C3,2020-10-01,Nuvoloso,Municipio XII
37405,5078697,12.4521,41.8699,C3,2020-10-01,Nuvoloso,Municipio XII
37406,5078701,12.4486,41.9042,C2,2020-10-01,Pioggia in atto,Municipio I
37407,5078701,12.4486,41.9042,C2,2020-10-01,Pioggia in atto,Municipio I
37408,5078727,12.4859,41.8132,C4,2020-10-01,Pioggia in atto,Municipio IX
37409,5078727,12.4859,41.8132,C4,2020-10-01,Pioggia in atto,Municipio IX
37410,5078727,12.4859,41.8132,C4,2020-10-01,Pioggia in atto,Municipio IX
37411,5078727,12.4859,41.8132,C4,2020-10-01,Pioggia in atto,Municipio IX
37412,5078773,12.4464,41.924,C2,2020-10-01,Sereno,Municipio XIV
37413,5078773,12.4464,41.924,C2,2020-10-01,Sereno,Municipio XIV
37414,5078773,12.4464,41.924,C2,2020-10-01,Sereno,Municipio XIV
37415,5078804,12.4543,41.8078,C5,2020-10-01,Pioggia in atto,Municipio IX
37416,5078805,12.4088,41.8682,C3,2020-10-01,Nuvoloso,Municipio XII
37417,5078805,12.4088,41.8682,C3,2020-10-01,Nuvoloso,Municipio XII
37418,5078812,12.4536,41.8089,C5,2020-10-01,Nuvoloso,Municipio IX
37419,5078823,12.4704,41.8754,C2,2020-10-01,Pioggia in atto,Municipio XII
37420,5078823,12.4704,41.8754,C2,2020-10-01,Pioggia in atto,Municipio XII
37421,5078833,12.4139,41.8725,C5,2020-10-01,Pioggia in atto,Municipio XII
37422,5078833,12.4139,41.8725,C5,2020-10-01,Pioggia in atto,Municipio XII
37423,5078837,12.4522,41.7941,C7,2020-10-01,Pioggia in atto,Municipio IX
37424,5078839,12.3392,41.7794,C8,2020-10-01,Nuvoloso,Municipio X
37425,5078839,12.3392,41.7794,C8,2020-10-01,Nuvoloso,Municipio X
37426,5078839,12.3392,41.7794,C8,2020-10-01,Nuvoloso,Municipio X
37427,5078861,12.2824,41.7373,C8,2020-10-01,Sereno,Municipio X
37428,5078861,12.2824,41.7373,C8,2020-10-01,Sereno,Municipio X
37429,5078927,12.5092,41.9324,C7,2020-10-01,Nuvoloso,Municipio II
37430,5078949,12.4296,41.8954,C4,2020-10-01,Nuvoloso,Municipio XIII
37431,5078949,12.4296,41.8954,C4,2020-10-01,Nuvoloso,Municipio XIII
37432,5078961,12.4856,41.8103,C8,2020-10-01,Nuvoloso,Municipio IX
37433,5078961,12.4856,41.8103,C8,2020-10-01,Nuvoloso,Municipio IX
37434,5078970,12.2772,41.7365,C8,2020-10-01,Pioggia in atto,Municipio X
37435,5078970,12.2772,41.7365,C8,2020-10-01,Pioggia in atto,Municipio X
37436,5078970,12.2772,41.7365,C8,2020-10-01,Pioggia in atto,Municipio X
37437,5078979,12.4429,41.8963,C2,2020-10-01,Nuvoloso,Municipio XIII
37438,5078979,12.4429,41.8963,C2,2020-10-01,Nuvoloso,Municipio XIII
37439,5078979,12.4429,41.8963,C2,2020-10-01,Nuvoloso,Municipio XIII
37440,5078994,12.3134,41.7654,C8,2020-10-01,Pioggia in atto,Municipio X
37441,5078994,12.3134,41.7654,C8,2020-10-01,Pioggia in atto,Municipio X
37442,5078994,12.3134,41.7654,C8,2020-10-01,Pioggia in atto,Municipio X
37443,5079002,12.3878,41.9287,C8,2020-10-01,Nuvoloso,Municipio XIII
37444,5079002,12.3878,41.9287,C8,2020-10-01,Nuvoloso,Municipio XIII
37445,5079002,12.3878,41.9287,C8,2020-10-01,Nuvoloso,Municipio XIII
37446,5079002,12.3878,41.9287,C8,2020-10-01,Nuvoloso,Municipio XIII
37447,5079013,12.4505,41.8666,C6,2020-10-01,Pioggia in atto,Municipio XII
37448,5079013,12.4505,41.8666,C6,2020-10-01,Pioggia in atto,Municipio XII
37449,5079020,12.6063,41.815,C8,2020-10-01,Nuvoloso,Municipio VII
37450,5079020,12.6063,41.815,C8,2020-10-01,Nuvoloso,Municipio VII
37451,5079036,12.2889,41.727,C4,2020-10-01,Pioggia in atto,Municipio X
37452,5079036,12.2889,41.727,C4,2020-10-01,Pioggia in atto,Municipio X
37453,5079036,12.2889,41.727,C4,2020-10-01,Pioggia in atto,Municipio X
37454,5079036,12.2889,41.727,C4,2020-10-01,Pioggia in atto,Municipio X
37455,5079064,12.2864,41.7415,C5,2020-10-01,Pioggia in atto,Municipio X
37456,5079064,12.2864,41.7415,C5,2020-10-01,Pioggia in atto,Municipio X
37457,5079090,12.5043,41.8937,C2,2020-10-01,Nuvoloso,Municipio I
37458,5079090,12.5043,41.8937,C2,2020-10-01,Nuvoloso,Municipio I
37459,5079103,12.3847,41.9149,C4,2020-10-01,Nuvoloso,Municipio XIII
37460,5079103,12.3847,41.9149,C4,2020-10-01,Nuvoloso,Municipio XIII
37461,5079103,12.3847,41.9149,C4,2020-10-01,Nuvoloso,Municipio XIII
37462,5079342,12.475,41.8595,C1,2020-10-01,Nuvoloso,Municipio VIII
37463,5079342,12.475,41.8595,C1,2020-10-01,Nuvoloso,Municipio VIII
37464,5079344,12.6984,41.8647,C8,2020-10-01,Nuvoloso,Municipio VI
37465,5079344,12.6984,41.8647,C8,2020-10-01,Nuvoloso,Municipio VI
37466,5079346,12.4836,41.8453,C2,2020-10-01,Nuvoloso,Municipio VIII
37467,5079346,12.4836,41.8453,C2,2020-10-01,Nuvoloso,Municipio VIII
37468,5079349,12.6155,41.8933,C2,2020-10-01,Nuvoloso,Municipio VI
37469,5079349,12.6155,41.8933,C2,2020-10-01,Nuvoloso,Municipio VI
37470,5079353,12.6186,41.8774,C2,2020-10-01,Sereno,Municipio VI
37471,5079353,12.6186,41.8774,C2,2020-10-01,Sereno,Municipio VI
37472,5079353,12.6186,41.8774,C2,2020-10-01,Sereno,Municipio VI
37473,5079353,12.6186,41.8774,C2,2020-10-01,Sereno,Municipio VI
37474,5079353,12.6186,41.8774,C2,2020-10-01,Sereno,Municipio VI
37475,5079353,12.6186,41.8774,C2,2020-10-01,Sereno,Municipio VI
37476,5079353,12.6186,41.8774,C2,2020-10-01,Sereno,Municipio VI
37477,5079355,12.5077,41.8761,C4,2020-10-01,Nuvoloso,Municipio VII
37478,5079355,12.5077,41.8761,C4,2020-10-01,Nuvoloso,Municipio VII
37479,5079355,12.5077,41.8761,C4,2020-10-01,Nuvoloso,Municipio VII
37480,5079356,12.603,41.8654,C2,2020-10-01,Nuvoloso,Municipio VI
37481,5079356,12.603,41.8654,C2,2020-10-01,Nuvoloso,Municipio VI
37482,5079362,12.612,41.8546,C2,2020-10-01,Nuvoloso,Municipio VI
37483,5079362,12.612,41.8546,C2,2020-10-01,Nuvoloso,Municipio VI
37484,5079362,12.612,41.8546,C2,2020-10-01,Nuvoloso,Municipio VI
37485,5079362,12.612,41.8546,C2,2020-10-01,Nuvoloso,Municipio VI
37486,5079365,12.4459,41.9627,C8,2020-10-01,Pioggia in atto,Municipio XV
37487,5079365,12.4459,41.9627,C8,2020-10-01,Pioggia in atto,Municipio XV
37488,5079368,12.6,41.9506,C2,2020-10-01,Pioggia in atto,Municipio IV
37489,5079368,12.6,41.9506,C2,2020-10-01,Pioggia in atto,Municipio IV
37490,5079372,12.5169,41.8871,C3,2020-10-01,Pioggia in atto,Municipio VII
37491,5079372,12.5169,41.8871,C3,2020-10-01,Pioggia in atto,Municipio VII
37492,5079372,12.5169,41.8871,C3,2020-10-01,Pioggia in atto,Municipio VII
37493,5079376,12.6226,41.8468,C5,2020-10-01,Nuvoloso,Municipio VI
37494,5079376,12.6226,41.8468,C5,2020-10-01,Nuvoloso,Municipio VI
37495,5079386,12.612,41.8546,C2,2020-10-01,Pioggia in atto,Municipio VI
37496,5079386,12.612,41.8546,C2,2020-10-01,Pioggia in atto,Municipio VI
37497,5079386,12.612,41.8546,C2,2020-10-01,Pioggia in atto,Municipio VI
37498,5079386,12.612,41.8546,C2,2020-10-01,Pioggia in atto,Municipio VI
37499,5079386,12.612,41.8546,C2,2020-10-01,Pioggia in atto,Municipio VI
37500,5079386,12.612,41.8546,C2,2020-10-01,Pioggia in atto,Municipio VI
37501,5079394,12.6724,41.8765,C8,2020-10-01,Sereno,Municipio VI
37502,5079394,12.6724,41.8765,C8,2020-10-01,Sereno,Municipio VI
37503,5079394,12.6724,41.8765,C8,2020-10-01,Sereno,Municipio VI
37504,5079395,12.4846,41.9491,C5,2020-10-01,Pioggia in atto,Municipio XV
37505,5079398,12.37,41.9431,C1,2020-10-01,Sereno,Municipio XIV
37506,5079398,12.37,41.9431,C1,2020-10-01,Sereno,Municipio XIV
37507,5079403,12.6185,41.8459,C5,2020-10-01,Nuvoloso,Municipio VI
37508,5079410,12.6269,41.8675,C2,2020-10-01,Pioggia in atto,Municipio VI
37509,5079410,12.6269,41.8675,C2,2020-10-01,Pioggia in atto,Municipio VI
37510,5079418,12.414,41.8469,C5,2020-10-01,Sereno,Municipio XI
37511,5079418,12.414,41.8469,C5,2020-10-01,Sereno,Municipio XI
37512,5079424,12.6053,41.9583,C5,2020-10-01,Pioggia in atto,Municipio IV
37513,5079448,12.5401,41.9126,C2,2020-10-01,Nuvoloso,Municipio IV
37514,5079448,12.5401,41.9126,C2,2020-10-01,Nuvoloso,Municipio IV
37515,5079458,12.4725,41.9487,C1,2020-10-01,Nuvoloso,Municipio XV
37516,5079458,12.4725,41.9487,C1,2020-10-01,Nuvoloso,Municipio XV
37517,5079460,12.5733,41.8872,C2,2020-10-01,Nuvoloso,Municipio V
37518,5079460,12.5733,41.8872,C2,2020-10-01,Nuvoloso,Municipio V
37519,5079474,12.536,41.8675,C8,2020-10-01,Nuvoloso,Municipio VII
37520,5079474,12.536,41.8675,C8,2020-10-01,Nuvoloso,Municipio VII
37521,5079474,12.536,41.8675,C8,2020-10-01,Nuvoloso,Municipio VII
37522,5079485,12.5061,41.876,C8,2020-10-01,Pioggia in atto,Municipio VII
37523,5079485,12.5061,41.876,C8,2020-10-01,Pioggia in atto,Municipio VII
37524,5079490,12.4265,41.9376,C2,2020-10-01,Pioggia in atto,Municipio XIV
37525,5079490,12.4265,41.9376,C2,2020-10-01,Pioggia in atto,Municipio XIV
37526,5079500,12.5368,41.9085,C8,2020-10-01,Sereno,Municipio IV
37527,5079500,12.5368,41.9085,C8,2020-10-01,Sereno,Municipio IV
37528,5079500,12.5368,41.9085,C8,2020-10-01,Sereno,Municipio IV
37529,5079508,12.4585,41.9975,C5,2020-10-01,Sereno,Municipio XV
37530,5079549,12.3067,42.0354,C5,2020-10-01,Sereno,Municipio XV
37531,5079549,12.3067,42.0354,C5,2020-10-01,Sereno,Municipio XV
37532,5079566,12.3665,42.0136,C2,2020-10-01,Nuvoloso,Municipio XV
37533,5079566,12.3665,42.0136,C2,2020-10-01,Nuvoloso,Municipio XV
37534,5079592,12.5377,41.9344,C8,2020-10-01,Nuvoloso,Municipio III
37535,5079592,12.5377,41.9344,C8,2020-10-01,Nuvoloso,Municipio III
37536,5079592,12.5377,41.9344,C8,2020-10-01,Nuvoloso,Municipio III
37537,5079592,12.5377,41.9344,C8,2020-10-01,Nuvoloso,Municipio III
37538,5079596,12.3831,41.8855,C2,2020-10-01,Pioggia in atto,Municipio XIII
37539,5079596,12.3831,41.8855,C2,2020-10-01,Pioggia in atto,Municipio XIII
37540,5079596,12.3831,41.8855,C2,2020-10-01,Pioggia in atto,Municipio XIII
37541,5079597,12.3582,41.7422,C5,2020-10-01,Sereno,Municipio X
37542,5079601,12.562,41.8567,C2,2020-10-01,Sereno,Municipio VII
37543,5079601,12.562,41.8567,C2,2020-10-01,Sereno,Municipio VII
37544,5079601,12.562,41.8567,C2,2020-10-01,Sereno,Municipio VII
37545,5079603,12.5789,41.8941,C8,2020-10-01,Sereno,Municipio V
37546,5079603,12.5789,41.8941,C8,2020-10-01,Sereno,Municipio V
37547,5079603,12.5789,41.8941,C8,2020-10-01,Sereno,Municipio V
37548,5079615,12.3067,42.0354,C5,2020-10-01,Sereno,Municipio XV
37549,5079615,12.3067,42.0354,C5,2020-10-01,Sereno,Municipio XV
37550,5079630,12.4586,41.9317,C2,2020-10-01,Sereno,Municipio XV
37551,5079630,12.4586,41.9317,C2,2020-10-01,Sereno,Municipio XV
37552,5079647,12.5608,41.8575,C4,2020-10-01,Sereno,Municipio VII
37553,5079647,12.5608,41.8575,C4,2020-10-01,Sereno,Municipio VII
37554,5079647,12.5608,41.8575,C4,2020-10-01,Sereno,Municipio VII
