PC1,PC2,Deceduto,TipoVeicolo,Latitude,Longitude,DataOraIncidente
-1.0562481475111383,-0.2149681633341621,0.0,Autocarro,41.8963,12.5051,2019-07-19 16:10:00
-0.42534926111307525,0.880978719790038,0.0,Autovettura,41.8963,12.5051,2019-07-19 16:10:00
-1.0562481475111383,-0.2149681633341621,0.0,Autovettura,41.8963,12.5051,2019-07-19 16:10:00
-0.42534926111307525,0.880978719790038,0.0,Autovettura,41.8872,12.5086,2019-07-19 12:43:00
-1.0562481475111383,-0.2149681633341621,0.0,Autovettura,41.8872,12.5086,2019-07-19 12:43:00
-1.0562481475111383,-0.2149681633341621,0.0,Autovettura,41.8872,12.5086,2019-07-19 12:43:00
-0.8903603565797004,0.0577154348252633,0.0,Autovettura,41.8789,12.4952,2019-07-19 15:35:00
-1.5212592429777632,-1.0382314482989363,0.0,Autovettura,41.8789,12.4952,2019-07-19 15:35:00
-1.5212592429777632,-1.0382314482989363,0.0,Autovettura,41.8789,12.4952,2019-07-19 15:35:00
-0.6150681047779756,-0.25901301569890933,0.0,Autovettura,41.8738,12.4877,2019-07-19 09:45:00
-0.6150681047779756,-0.25901301569890933,0.0,Autovettura,41.8738,12.4877,2019-07-19 09:45:00
-0.15005700931135033,0.5642502692658651,0.0,Motociclo,41.8866,12.5055,2019-07-20 12:55:00
0.47138978793400016,-0.9452109281642022,0.0,Autovettura,41.8656,12.4603,2019-07-19 11:30:00
-0.15005700931135033,0.5642502692658651,0.0,Autovettura,41.8866,12.5055,2019-07-20 12:55:00
0.47138978793400016,-0.9452109281642022,0.0,Motociclo,41.8656,12.4603,2019-07-19 11:30:00
-0.8665293038462374,0.9250235721547854,0.0,Autovettura,41.7984,12.4305,2019-07-19 19:30:00
2.00847981253185,0.9299543875600249,0.0,Autovettura,41.875,12.5707,2019-07-21 05:15:00
0.4570108243532492,0.7928890150605435,0.0,Motociclo,41.8892,12.5264,2019-07-20 13:40:00
0.4570108243532492,0.7928890150605435,0.0,Autovettura,41.8892,12.5264,2019-07-20 13:40:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7231,12.2969,2019-07-21 09:30:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7231,12.2969,2019-07-21 09:30:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7231,12.2969,2019-07-21 09:30:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7231,12.2969,2019-07-21 09:30:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7231,12.2969,2019-07-21 09:30:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7864,12.3645,2019-07-20 12:30:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7864,12.3645,2019-07-20 12:30:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7864,12.3645,2019-07-20 12:30:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7864,12.3645,2019-07-20 12:30:00
0.23430755244648863,-1.4992742835352522,0.0,Autovettura,41.7864,12.3645,2019-07-20 12:30:00
-2.65508052751235,0.23389484428425253,0.0,Autovettura,41.9223,12.4588,2019-07-20 18:45:00
-2.65508052751235,0.23389484428425253,0.0,Autovettura,41.9223,12.4588,2019-07-20 18:45:00
-2.65508052751235,0.23389484428425253,0.0,Autovettura,41.9223,12.4588,2019-07-20 18:45:00
-2.65508052751235,0.23389484428425253,0.0,Autovettura,41.9223,12.4588,2019-07-20 18:45:00
-2.65508052751235,0.23389484428425253,0.0,Autovettura,41.9223,12.4588,2019-07-20 18:45:00
-2.65508052751235,0.23389484428425253,0.0,Autovettura,41.9223,12.4588,2019-07-20 18:45:00
-1.0562481475111383,-0.2149681633341621,0.0,Autovettura,41.7389,12.2534,2019-07-21 07:00:00
