,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,DataOraIncidente,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
6708,Autovettura,1,0,1,0,0.0,41.7481,12.3547,2020-02-03 08:50:00,1.0,1,0,1
6709,Autovettura,1,0,1,0,0.0,41.8049,12.4673,2020-02-03 09:40:00,1.0,2,1,1
6710,Autovettura,1,0,1,0,0.0,41.8049,12.4673,2020-02-03 09:40:00,1.0,2,1,1
6700,Autovettura,0,0,6,0,0.0,41.9579,12.5728,2020-02-04 00:20:00,1.0,1,0,1
6711,Autovettura,1,0,3,0,0.0,42.0055,12.4579,2020-02-04 09:20:00,1.0,2,0,1
6713,Autovettura,1,0,3,0,0.0,42.0055,12.4579,2020-02-04 09:20:00,1.0,2,0,1
6714,Autovettura,1,0,3,0,0.0,42.0055,12.4579,2020-02-04 09:20:00,1.0,2,0,1
6715,Motociclo,1,0,1,0,0.0,41.7469,12.3712,2020-02-03 11:40:00,1.0,2,0,1
6716,Autovettura,1,0,1,0,0.0,41.7469,12.3712,2020-02-03 11:40:00,1.0,2,0,1
6717,Autovettura,1,0,1,0,0.0,41.7469,12.3712,2020-02-03 11:40:00,1.0,2,1,1
6718,Autovettura,1,0,1,0,0.0,41.8991,12.4557,2020-02-04 07:15:00,1.0,2,1,1
6719,Autovettura,1,0,1,0,0.0,41.8991,12.4557,2020-02-04 07:15:00,1.0,2,0,1
6720,Autovettura,1,0,1,0,0.0,41.8582,12.571,2020-02-04 10:15:00,1.0,2,1,1
6721,Autovettura,1,0,1,0,0.0,41.8582,12.571,2020-02-04 10:15:00,1.0,2,0,1
6722,Autovettura,1,0,1,0,0.0,41.8991,12.4627,2020-02-02 00:25:00,2.0,1,0,1
6712,Autovettura,1,0,3,0,0.0,42.0055,12.4579,2020-02-04 09:20:00,1.0,2,0,1
6699,Autovettura,1,0,0,0,0.0,41.9123,12.4497,2020-02-02 22:00:00,1.0,1,1,1
6698,Autovettura,1,0,0,0,0.0,41.9123,12.4497,2020-02-02 22:00:00,1.0,1,1,1
6697,Autovettura,1,0,0,0,0.0,41.9123,12.4497,2020-02-02 22:00:00,1.0,1,1,1
6674,Motociclo,2,0,1,0,0.0,41.9113,12.551,2020-02-03 10:45:00,1.0,2,0,2
6675,Motociclo,2,0,1,0,0.0,41.9113,12.551,2020-02-03 10:45:00,1.0,2,0,2
6676,Autovettura,0,0,2,0,0.0,41.9102,12.3828,2020-02-03 11:30:00,1.0,2,1,1
6677,Autovettura,0,0,2,0,0.0,41.9102,12.3828,2020-02-03 11:30:00,1.0,2,1,1
6678,Autovettura,0,0,1,0,0.0,41.8967,12.4825,2020-02-04 02:05:00,1.0,1,1,1
6679,Autovettura,0,0,1,0,0.0,41.8967,12.4825,2020-02-04 02:05:00,1.0,1,1,1
6680,Autovettura,0,0,1,0,0.0,41.8967,12.4825,2020-02-04 02:05:00,1.0,1,1,1
6681,Autovettura,1,0,1,0,0.0,41.9423,12.6296,2020-02-03 19:30:00,1.0,2,1,1
6682,Autovettura,1,0,1,0,0.0,41.9423,12.6296,2020-02-03 19:30:00,1.0,2,0,1
6683,Autovettura,0,0,2,0,0.0,41.8559,12.4519,2020-02-03 13:30:00,1.0,1,0,1
6684,Autovettura,0,0,2,0,0.0,41.8559,12.4519,2020-02-03 13:30:00,1.0,1,0,1
6685,Autovettura,0,0,2,0,0.0,41.8559,12.4519,2020-02-03 13:30:00,1.0,1,1,1
6686,Autovettura,0,0,0,0,0.0,41.8691,12.4626,2020-02-03 10:30:00,1.0,1,1,1
6687,Autocarro,0,0,0,0,0.0,41.8691,12.4626,2020-02-03 10:30:00,1.0,1,1,1
6688,Autovettura,0,0,3,0,0.0,41.9365,12.5532,2020-02-03 21:40:00,1.0,1,0,1
6689,Autovettura,0,0,3,0,0.0,41.9365,12.5532,2020-02-03 21:40:00,1.0,1,0,1
6690,Autovettura,0,0,3,0,0.0,41.9365,12.5532,2020-02-03 21:40:00,1.0,1,0,1
6691,Autovettura,0,0,2,0,0.0,41.9825,12.5138,2020-02-03 18:30:00,1.0,2,0,1
6692,Autovettura,0,0,2,0,0.0,41.9825,12.5138,2020-02-03 18:30:00,1.0,2,0,1
6693,Autovettura,0,0,3,0,0.0,41.8872,12.5733,2020-02-03 17:45:00,1.0,2,0,1
6694,Autovettura,0,0,3,0,0.0,41.8872,12.5733,2020-02-03 17:45:00,1.0,2,0,1
6695,Autovettura,0,0,3,0,0.0,41.8872,12.5733,2020-02-03 17:45:00,1.0,2,0,1
6696,Autovettura,1,0,0,0,0.0,41.9123,12.4497,2020-02-02 22:00:00,1.0,1,0,1
6723,Autovettura,1,0,1,0,0.0,41.8991,12.4627,2020-02-02 00:25:00,2.0,1,0,1
6673,Autovettura,2,0,1,0,0.0,41.9113,12.551,2020-02-03 10:45:00,1.0,2,0,2
6724,Autovettura,1,0,2,0,0.0,41.9393,12.4911,2020-02-03 14:10:00,1.0,2,1,1
6726,Autovettura,1,0,2,0,0.0,41.9393,12.4911,2020-02-03 14:10:00,1.0,2,1,1
6754,Autovettura,0,0,1,0,0.0,41.9114,12.4653,2020-02-02 08:15:00,3.0,2,1,1
6755,Autovettura,1,0,2,0,0.0,41.8846,12.5359,2020-02-04 12:30:00,1.0,2,0,1
6756,Autovettura,1,0,2,0,0.0,41.8846,12.5359,2020-02-04 12:30:00,1.0,2,0,1
6757,Autovettura,1,0,2,0,0.0,41.8846,12.5359,2020-02-04 12:30:00,1.0,2,0,1
6758,Autovettura,2,0,1,0,0.0,41.9138,12.4512,2020-02-02 06:40:00,3.0,1,1,2
6759,Autovettura,2,0,1,0,0.0,41.9138,12.4512,2020-02-02 06:40:00,3.0,1,1,2
6760,Autovettura,2,0,1,0,0.0,41.9138,12.4512,2020-02-02 06:40:00,3.0,1,1,2
6761,Autovettura,2,0,1,0,0.0,41.9138,12.4512,2020-02-02 06:40:00,3.0,1,1,2
6762,Autovettura,2,0,1,0,0.0,41.9138,12.4512,2020-02-02 06:40:00,3.0,1,1,2
6763,Autovettura,2,0,1,0,0.0,41.9138,12.4512,2020-02-02 06:40:00,3.0,1,1,2
6753,Autovettura,0,0,1,0,0.0,41.9114,12.4653,2020-02-02 08:15:00,3.0,2,1,1
6764,Autovettura,2,0,3,0,0.0,41.9066,12.4502,2020-02-01 19:40:00,3.0,2,1,1
6766,Autovettura,2,0,3,0,0.0,41.9066,12.4502,2020-02-01 19:40:00,3.0,2,1,1
6767,Autovettura,2,0,3,0,0.0,41.9066,12.4502,2020-02-01 19:40:00,3.0,2,1,1
6768,Autovettura,2,0,3,0,0.0,41.9066,12.4502,2020-02-01 19:40:00,3.0,2,1,1
6769,Autovettura,1,0,1,0,0.0,41.9237,12.4579,2020-02-02 18:50:00,1.0,2,1,1
6770,Autovettura,1,0,1,0,0.0,41.9237,12.4579,2020-02-02 18:50:00,1.0,2,0,1
6771,Motociclo,0,0,3,0,0.0,41.922,12.4631,2020-02-03 08:40:00,1.0,2,0,1
6772,Motociclo,0,0,3,0,0.0,41.922,12.4631,2020-02-03 08:40:00,1.0,2,0,1
6773,Autovettura,0,0,3,0,0.0,41.922,12.4631,2020-02-03 08:40:00,1.0,2,0,1
6774,Autovettura,0,0,2,0,0.0,41.9233,12.4806,2020-02-04 13:40:00,1.0,2,0,1
6775,Autovettura,0,0,2,0,0.0,41.9233,12.4806,2020-02-04 13:40:00,1.0,2,0,1
6765,Autovettura,2,0,3,0,0.0,41.9066,12.4502,2020-02-01 19:40:00,3.0,2,1,1
6752,Autovettura,0,0,1,0,0.0,41.9114,12.4653,2020-02-02 08:15:00,3.0,2,1,1
6751,Autovettura,0,0,2,0,0.0,41.9382,12.4245,2020-02-04 12:15:00,1.0,3,1,1
6750,Autovettura,0,0,2,0,0.0,41.9382,12.4245,2020-02-04 12:15:00,1.0,3,1,1
6727,Autovettura,0,0,1,0,0.0,41.9345,12.5198,2020-02-03 17:45:00,1.0,1,1,1
6728,Autovettura,0,0,1,0,0.0,41.9345,12.5198,2020-02-03 17:45:00,1.0,1,0,1
6729,Autovettura,0,0,2,0,0.0,41.9045,12.5135,2020-02-03 14:30:00,1.0,2,1,1
6730,Autovettura,0,0,2,0,0.0,41.9045,12.5135,2020-02-03 14:30:00,1.0,2,1,1
6731,Autovettura,0,0,1,0,0.0,41.7463,12.3667,2020-02-03 22:15:00,1.0,1,1,1
6732,Autovettura,0,0,2,0,0.0,41.7511,12.2814,2020-02-04 07:50:00,1.0,3,0,1
6733,Autocarro,0,0,2,0,0.0,41.7511,12.2814,2020-02-04 07:50:00,1.0,3,0,1
6734,Autovettura,0,0,2,0,0.0,41.748,12.3109,2020-02-04 09:50:00,1.0,2,0,1
6735,Autovettura,0,0,2,0,0.0,41.748,12.3109,2020-02-04 09:50:00,1.0,2,0,1
6736,Autovettura,0,0,1,0,0.0,,,2020-02-01 08:00:00,1.0,1,1,1
6737,Autovettura,0,0,1,0,0.0,,,2020-02-01 08:00:00,1.0,1,1,1
6738,Autovettura,1,0,1,0,0.0,41.9221,12.4942,2020-02-04 07:40:00,1.0,2,1,1
6739,Autovettura,1,0,1,0,0.0,41.9221,12.4942,2020-02-04 07:40:00,1.0,2,0,1
6740,Autovettura,0,0,1,0,0.0,41.8339,12.4684,2020-02-02 17:40:00,1.0,2,0,1
6741,Autovettura,0,0,1,0,0.0,41.8339,12.4684,2020-02-02 17:40:00,1.0,2,1,1
6742,Autocarro,0,0,3,0,0.0,41.9609,12.4792,2020-02-04 10:30:00,1.0,2,0,1
6743,Autovettura,0,0,3,0,0.0,41.9609,12.4792,2020-02-04 10:30:00,1.0,2,0,1
6744,Autocarro,0,0,3,0,0.0,41.9609,12.4792,2020-02-04 10:30:00,1.0,2,0,1
6745,Autovettura,0,0,3,0,0.0,41.9071,12.4466,2020-02-01 16:50:00,2.0,3,1,1
6746,Autovettura,0,0,3,0,0.0,41.9071,12.4466,2020-02-01 16:50:00,2.0,3,1,1
6747,Autovettura,0,0,3,0,0.0,41.9071,12.4466,2020-02-01 16:50:00,2.0,3,1,1
6748,Autovettura,0,0,2,0,0.0,41.8758,12.5525,2020-02-04 10:00:00,1.0,2,1,1
6749,Autocarro,0,0,2,0,0.0,41.8758,12.5525,2020-02-04 10:00:00,1.0,2,1,1
6725,Autovettura,1,0,2,0,0.0,41.9393,12.4911,2020-02-03 14:10:00,1.0,2,1,1
6356,Autovettura,0,0,1,0,0.0,41.8469,12.414,2020-02-02 16:50:00,1.0,2,1,1
6672,Autovettura,1,0,1,0,0.0,41.9751,12.5079,2020-02-03 11:15:00,1.0,2,0,1
6670,Autovettura,0,0,2,0,0.0,41.7656,12.3416,2020-02-03 19:25:00,1.0,2,1,1
6595,Autovettura,0,0,2,0,0.0,41.9275,12.4267,2020-02-03 12:10:00,1.0,2,0,1
6596,Autovettura,0,0,2,0,0.0,41.9361,12.4363,2020-02-03 10:15:00,1.0,3,0,1
6597,Autovettura,0,0,2,0,0.0,41.9361,12.4363,2020-02-03 10:15:00,1.0,3,0,1
6598,Autovettura,1,0,1,0,0.0,41.9408,12.4197,2020-02-03 09:50:00,1.0,2,1,1
6599,Autovettura,1,0,1,0,0.0,41.9408,12.4197,2020-02-03 09:50:00,1.0,2,0,1
6600,Autovettura,0,0,2,0,0.0,41.934,12.4399,2020-02-03 16:10:00,1.0,2,0,1
6601,Autovettura,0,0,2,0,0.0,41.934,12.4399,2020-02-03 16:10:00,1.0,2,0,1
6602,Autovettura,0,0,3,0,0.0,41.8912,12.5156,2020-02-03 17:20:00,1.0,3,0,1
6603,Autovettura,0,0,3,0,0.0,41.8912,12.5156,2020-02-03 17:20:00,1.0,3,0,1
6604,Autovettura,0,0,3,0,0.0,41.8912,12.5156,2020-02-03 17:20:00,1.0,3,0,1
6594,Autovettura,0,0,2,0,0.0,41.9275,12.4267,2020-02-03 12:10:00,1.0,2,0,1
6605,Autovettura,3,0,0,0,0.0,41.8153,12.4695,2020-02-03 16:30:00,1.0,2,0,3
6607,Autovettura,3,0,0,0,0.0,41.8153,12.4695,2020-02-03 16:30:00,1.0,2,0,3
6608,Autovettura,0,0,3,0,0.0,41.8703,12.591,2020-02-03 07:50:00,1.0,2,1,1
6609,Autovettura,0,0,3,0,0.0,41.8703,12.591,2020-02-03 07:50:00,1.0,2,0,1
6610,Autovettura,0,0,3,0,0.0,41.8703,12.591,2020-02-03 07:50:00,1.0,2,0,1
6611,Autovettura,1,0,1,0,0.0,41.9076,12.5883,2020-02-03 12:00:00,1.0,2,1,1
6612,Autocarro,1,0,1,0,0.0,41.9076,12.5883,2020-02-03 12:00:00,1.0,2,0,1
6613,Autovettura,1,0,1,0,0.0,41.9076,12.5883,2020-02-03 12:00:00,1.0,2,1,1
6614,Autovettura,3,0,0,0,0.0,41.8953,12.6806,2020-02-03 23:30:00,1.0,1,1,3
6615,Autovettura,3,0,0,0,0.0,41.8953,12.6806,2020-02-03 23:30:00,1.0,1,0,3
6616,Autovettura,3,0,0,0,0.0,41.8953,12.6806,2020-02-03 23:30:00,1.0,1,0,3
6606,Autovettura,3,0,0,0,0.0,41.8153,12.4695,2020-02-03 16:30:00,1.0,2,0,3
6593,Autovettura,0,0,4,0,0.0,41.8629,12.5707,2020-02-03 16:22:00,1.0,1,0,1
6592,Autovettura,0,0,4,0,0.0,41.8629,12.5707,2020-02-03 16:22:00,1.0,1,0,1
6591,Autovettura,0,0,4,0,0.0,41.8629,12.5707,2020-02-03 16:22:00,1.0,1,0,1
6568,Autovettura,0,0,7,0,0.0,41.7692,12.4797,2020-02-03 08:30:00,1.0,1,0,1
6569,Autovettura,0,0,7,0,0.0,41.7692,12.4797,2020-02-03 08:30:00,1.0,1,1,1
6570,Autovettura,0,0,7,0,0.0,41.7692,12.4797,2020-02-03 08:30:00,1.0,1,1,1
6571,Autocarro,0,0,7,0,0.0,41.7692,12.4797,2020-02-03 08:30:00,1.0,1,0,1
6572,Autocarro,0,0,7,0,0.0,41.7692,12.4797,2020-02-03 08:30:00,1.0,1,1,1
6573,Autocarro,0,0,7,0,0.0,41.7692,12.4797,2020-02-03 08:30:00,1.0,1,1,1
6574,Autocarro,0,0,7,0,0.0,41.7692,12.4797,2020-02-03 08:30:00,1.0,1,1,1
6575,Autovettura,1,0,3,0,0.0,41.8245,12.6049,2020-02-03 08:30:00,1.0,2,0,1
6576,Autovettura,1,0,3,0,0.0,41.8245,12.6049,2020-02-03 08:30:00,1.0,2,0,1
6577,Autovettura,1,0,3,0,0.0,41.8245,12.6049,2020-02-03 08:30:00,1.0,2,0,1
6578,Autovettura,1,0,3,0,0.0,41.8245,12.6049,2020-02-03 08:30:00,1.0,2,0,1
6579,Autovettura,1,0,2,0,0.0,41.9096,12.4921,2020-02-03 09:45:00,1.0,2,0,1
6580,Autovettura,1,0,2,0,0.0,41.9096,12.4921,2020-02-03 09:45:00,1.0,2,1,1
6581,Motociclo,1,0,2,0,0.0,41.9096,12.4921,2020-02-03 09:45:00,1.0,2,0,1
6582,Autovettura,0,0,1,0,0.0,41.8324,12.5867,2020-02-03 09:30:00,1.0,3,0,1
6583,Autovettura,0,0,1,0,0.0,41.8324,12.5867,2020-02-03 09:30:00,1.0,3,1,1
6584,Autovettura,3,0,3,0,0.0,41.7348,12.2774,2020-02-03 14:40:00,1.0,2,0,1
6585,Autovettura,3,0,3,0,0.0,41.7348,12.2774,2020-02-03 14:40:00,1.0,2,0,1
6586,Autovettura,3,0,3,0,0.0,41.7348,12.2774,2020-02-03 14:40:00,1.0,2,1,1
6587,Autovettura,3,0,3,0,0.0,41.7348,12.2774,2020-02-03 14:40:00,1.0,2,0,1
6588,Autovettura,3,0,3,0,0.0,41.7348,12.2774,2020-02-03 14:40:00,1.0,2,0,1
6589,Autovettura,3,0,3,0,0.0,41.7348,12.2774,2020-02-03 14:40:00,1.0,2,0,1
6590,Autovettura,0,0,4,0,0.0,41.8629,12.5707,2020-02-03 16:22:00,1.0,1,0,1
6617,Autovettura,3,0,0,0,0.0,41.8953,12.6806,2020-02-03 23:30:00,1.0,1,1,3
6671,Autovettura,1,0,1,0,0.0,41.9751,12.5079,2020-02-03 11:15:00,1.0,2,0,1
6618,Autovettura,0,0,3,0,0.0,41.8874,12.6166,2020-02-03 17:00:00,1.0,2,0,1
6620,Autovettura,0,0,3,0,0.0,41.8874,12.6166,2020-02-03 17:00:00,1.0,2,0,1
6648,Motociclo,2,0,1,0,0.0,41.8911,12.4135,2020-02-03 16:50:00,1.0,2,0,2
6649,Motociclo,1,0,1,0,0.0,41.9438,12.5584,2020-02-03 08:00:00,1.0,2,0,1
6650,Autocarro,1,0,1,0,0.0,41.9438,12.5584,2020-02-03 08:00:00,1.0,2,0,1
6651,Autovettura,0,0,2,0,0.0,41.832,12.6165,2020-02-03 18:50:00,1.0,2,0,1
6652,Autocarro,0,0,2,0,0.0,41.832,12.6165,2020-02-03 18:50:00,1.0,2,0,1
6653,Autovettura,0,0,3,0,0.0,41.8861,12.5644,2020-02-03 15:45:00,1.0,2,0,1
6654,Autovettura,0,0,3,0,0.0,41.8861,12.5644,2020-02-03 15:45:00,1.0,2,0,1
6655,Autovettura,0,0,3,0,0.0,41.8861,12.5644,2020-02-03 15:45:00,1.0,2,0,1
6656,Autovettura,1,0,1,0,0.0,42.0189,12.3781,2020-02-03 16:20:00,1.0,2,0,1
6657,Motociclo,1,0,1,0,0.0,42.0189,12.3781,2020-02-03 16:20:00,1.0,2,0,1
6647,Autovettura,2,0,1,0,0.0,41.8911,12.4135,2020-02-03 16:50:00,1.0,2,0,2
6658,Autovettura,0,0,2,0,0.0,41.9076,12.4748,2020-02-02 20:00:00,1.0,2,1,1
6660,Autovettura,0,0,3,0,0.0,41.9478,12.5273,2020-02-03 09:00:00,1.0,2,1,1
6661,Autovettura,0,0,3,0,0.0,41.9478,12.5273,2020-02-03 09:00:00,1.0,2,1,1
6662,Autovettura,0,0,3,0,0.0,41.9478,12.5273,2020-02-03 09:00:00,1.0,2,1,1
6663,Autovettura,0,0,2,0,0.0,41.8984,12.5324,2020-02-03 08:20:00,1.0,1,0,1
6664,Autovettura,0,0,2,0,0.0,41.8984,12.5324,2020-02-03 08:20:00,1.0,1,0,1
6665,Autocarro,0,0,2,0,0.0,41.8378,12.5513,2020-02-03 18:00:00,1.0,3,0,1
6666,Autovettura,0,0,2,0,0.0,41.8378,12.5513,2020-02-03 18:00:00,1.0,3,0,1
6667,Autovettura,1,0,1,0,0.0,41.9169,12.529,2020-02-03 09:20:00,1.0,2,0,1
6668,Motociclo,1,0,1,0,0.0,41.9169,12.529,2020-02-03 09:20:00,1.0,2,0,1
6669,Autovettura,0,0,2,0,0.0,41.7656,12.3416,2020-02-03 19:25:00,1.0,2,1,1
6659,Motociclo,0,0,2,0,0.0,41.9076,12.4748,2020-02-02 20:00:00,1.0,2,1,1
6646,Autovettura,2,0,1,0,0.0,41.8911,12.4135,2020-02-03 16:50:00,1.0,2,0,2
6645,Autovettura,1,0,1,0,0.0,41.8961,12.444,2020-02-03 21:40:00,1.0,1,0,1
6644,Autovettura,1,0,1,0,0.0,41.8961,12.444,2020-02-03 21:40:00,1.0,1,0,1
6621,Motociclo,0,0,1,0,0.0,41.8109,12.4229,2020-02-03 18:50:00,1.0,2,1,1
6622,Autovettura,0,0,2,0,0.0,41.8671,12.5373,2020-02-03 22:00:00,1.0,1,0,1
6623,Autovettura,0,0,2,0,0.0,41.8671,12.5373,2020-02-03 22:00:00,1.0,1,0,1
6624,Motociclo,0,0,2,0,0.0,41.8671,12.5373,2020-02-03 22:00:00,1.0,1,1,1
6625,Autovettura,0,0,2,0,0.0,41.8628,12.6199,2020-02-03 12:15:00,1.0,3,1,1
6626,Autovettura,0,0,2,0,0.0,41.8628,12.6199,2020-02-03 12:15:00,1.0,3,0,1
6627,Autovettura,1,0,1,0,0.0,41.8549,12.4727,2020-02-03 19:15:00,1.0,2,1,1
6628,Autovettura,1,0,1,0,0.0,41.8549,12.4727,2020-02-03 19:15:00,1.0,2,1,1
6629,Autovettura,0,0,2,0,0.0,41.8683,12.6497,2020-02-03 15:40:00,1.0,3,1,1
6630,Autovettura,0,0,2,0,0.0,41.8683,12.6497,2020-02-03 15:40:00,1.0,3,1,1
6631,Autovettura,0,0,0,0,0.0,41.8634,12.5581,2020-02-04 02:35:00,1.0,1,1,1
6632,Autovettura,0,0,0,0,0.0,41.8634,12.5581,2020-02-04 02:35:00,1.0,1,1,1
6633,Autovettura,1,0,2,0,0.0,41.6876,12.3735,2020-02-03 06:50:00,1.0,2,0,1
6634,Autocarro,1,0,2,0,0.0,41.6876,12.3735,2020-02-03 06:50:00,1.0,2,0,1
6635,Autocarro,1,0,2,0,0.0,41.6876,12.3735,2020-02-03 06:50:00,1.0,2,0,1
6636,Autovettura,0,0,1,0,0.0,41.8308,12.4947,2020-02-03 15:45:00,1.0,1,1,1
6637,Autovettura,0,0,1,0,0.0,41.8308,12.4947,2020-02-03 15:45:00,1.0,1,1,1
6638,Autovettura,2,0,1,0,0.0,41.8682,12.5871,2020-02-03 22:41:00,1.0,1,0,2
6639,Autovettura,2,0,1,0,0.0,41.8682,12.5871,2020-02-03 22:41:00,1.0,1,0,2
6640,Autovettura,2,0,1,0,0.0,41.8682,12.5871,2020-02-03 22:41:00,1.0,1,0,2
6641,Autovettura,0,0,2,0,0.0,41.8798,12.4784,2020-02-03 18:10:00,1.0,2,1,1
6642,Autovettura,0,0,2,0,0.0,41.8798,12.4784,2020-02-03 18:10:00,1.0,2,1,1
6643,Autovettura,0,0,0,0,0.0,41.8127,12.5319,2020-02-03 17:30:00,1.0,1,1,1
6619,Autovettura,0,0,3,0,0.0,41.8874,12.6166,2020-02-03 17:00:00,1.0,2,0,1
6355,Autovettura,0,0,2,0,0.0,41.8925,12.5749,2020-02-02 09:22:00,1.0,1,0,1
6354,Autovettura,0,0,2,0,0.0,41.8925,12.5749,2020-02-02 09:22:00,1.0,1,0,1
6353,Autovettura,0,0,8,0,0.0,41.9419,12.4718,2020-02-02 13:30:00,1.0,3,0,1
6066,Autovettura,0,0,4,0,0.0,41.8109,12.4229,2020-01-31 18:00:00,1.0,1,0,1
6067,Autovettura,0,0,4,0,0.0,41.8109,12.4229,2020-01-31 18:00:00,1.0,1,0,1
6068,Autovettura,0,0,1,0,0.0,41.9316,12.5351,2020-01-31 07:00:00,1.0,1,1,1
6069,Autovettura,0,0,1,0,0.0,41.9316,12.5351,2020-01-31 07:00:00,1.0,1,1,1
6070,Autovettura,1,0,1,0,0.0,41.8576,12.2585,2020-01-31 06:50:00,1.0,1,0,1
6071,Autocarro,1,0,1,0,0.0,41.8576,12.2585,2020-01-31 06:50:00,1.0,1,0,1
6072,Autovettura,0,0,4,0,0.0,41.7744,12.3459,2020-01-31 18:10:00,1.0,2,0,1
6073,Autovettura,0,0,4,0,0.0,41.7744,12.3459,2020-01-31 18:10:00,1.0,2,0,1
6074,Autovettura,0,0,4,0,0.0,41.7744,12.3459,2020-01-31 18:10:00,1.0,2,0,1
6075,Autovettura,0,0,4,0,0.0,41.7744,12.3459,2020-01-31 18:10:00,1.0,2,0,1
6065,Autovettura,0,0,4,0,0.0,41.8109,12.4229,2020-01-31 18:00:00,1.0,1,0,1
6076,Autovettura,0,0,4,0,0.0,41.8576,12.2585,2020-01-31 07:45:00,1.0,1,1,1
6078,Autovettura,0,0,4,0,0.0,41.8576,12.2585,2020-01-31 07:45:00,1.0,1,1,1
6079,Autovettura,0,0,4,0,0.0,41.8576,12.2585,2020-01-31 07:45:00,1.0,1,1,1
6080,Autovettura,0,0,3,0,0.0,41.9052,12.4815,2020-01-31 20:47:00,1.0,1,0,1
6081,Autovettura,0,0,3,0,0.0,41.9052,12.4815,2020-01-31 20:47:00,1.0,1,0,1
6082,Autovettura,0,0,3,0,0.0,41.9052,12.4815,2020-01-31 20:47:00,1.0,1,0,1
6083,Autovettura,0,0,5,0,0.0,41.8483,12.4639,2020-01-31 16:05:00,1.0,2,1,1
6084,Autovettura,0,0,5,0,0.0,41.8483,12.4639,2020-01-31 16:05:00,1.0,2,1,1
6085,Autovettura,0,0,5,0,0.0,41.8483,12.4639,2020-01-31 16:05:00,1.0,2,1,1
6086,Autovettura,0,0,5,0,0.0,41.8483,12.4639,2020-01-31 16:05:00,1.0,2,1,1
6087,Motociclo,1,0,1,0,0.0,41.89,12.4758,2020-01-31 21:50:00,1.0,2,1,1
6077,Autovettura,0,0,4,0,0.0,41.8576,12.2585,2020-01-31 07:45:00,1.0,1,1,1
6064,Autovettura,0,0,4,0,0.0,41.8109,12.4229,2020-01-31 18:00:00,1.0,1,0,1
6063,Autovettura,0,0,1,0,0.0,41.9419,12.4718,2020-01-31 21:15:00,1.0,2,0,1
6062,Autovettura,0,0,3,0,0.0,41.8972,12.4712,2020-01-31 19:00:00,1.0,2,1,1
6039,Autovettura,3,0,1,0,0.0,41.863,12.619,2020-01-31 22:45:00,1.0,1,1,3
6040,Autovettura,3,0,1,0,0.0,41.863,12.619,2020-01-31 22:45:00,1.0,1,0,3
6041,Autovettura,1,0,2,0,0.0,41.8873,12.6691,2020-01-31 18:40:00,1.0,2,0,1
6042,Autovettura,1,0,2,0,0.0,41.8873,12.6691,2020-01-31 18:40:00,1.0,2,0,1
6043,Autovettura,1,0,2,0,0.0,41.8873,12.6691,2020-01-31 18:40:00,1.0,2,0,1
6044,Autovettura,1,0,2,0,0.0,41.8657,12.5988,2020-01-31 10:05:00,1.0,2,1,1
6045,Autovettura,1,0,2,0,0.0,41.8657,12.5988,2020-01-31 10:05:00,1.0,2,1,1
6046,Motociclo,1,0,2,0,0.0,41.8657,12.5988,2020-01-31 10:05:00,1.0,2,1,1
6047,Autovettura,1,0,1,0,0.0,41.869,12.6445,2020-01-31 12:30:00,1.0,2,0,1
6048,Autovettura,1,0,1,0,0.0,41.869,12.6445,2020-01-31 12:30:00,1.0,2,0,1
6049,Autovettura,0,0,4,0,0.0,41.8689,12.6313,2020-01-31 23:55:00,1.0,1,0,1
6050,Autovettura,0,0,4,0,0.0,41.8689,12.6313,2020-01-31 23:55:00,1.0,1,0,1
6051,Autovettura,0,0,4,0,0.0,41.8689,12.6313,2020-01-31 23:55:00,1.0,1,0,1
6052,Autovettura,0,0,4,0,0.0,41.8689,12.6313,2020-01-31 23:55:00,1.0,1,0,1
6053,Autovettura,1,0,2,0,0.0,41.9009,12.7072,2020-01-31 16:10:00,1.0,2,0,1
6054,Autovettura,1,0,2,0,0.0,41.9009,12.7072,2020-01-31 16:10:00,1.0,2,0,1
6055,Autovettura,1,0,2,0,0.0,41.9009,12.7072,2020-01-31 16:10:00,1.0,2,0,1
6056,Autovettura,0,0,2,0,0.0,41.8567,12.5974,2020-01-31 08:10:00,1.0,2,0,1
6057,Autovettura,0,0,2,0,0.0,41.8567,12.5974,2020-01-31 08:10:00,1.0,2,0,1
6058,Autovettura,1,0,1,0,0.0,41.7407,12.2703,2020-01-31 12:30:00,1.0,2,1,1
6059,Autovettura,1,0,1,0,0.0,41.7407,12.2703,2020-01-31 12:30:00,1.0,2,0,1
6060,Autovettura,0,0,3,0,0.0,41.8972,12.4712,2020-01-31 19:00:00,1.0,2,1,1
6061,Autovettura,0,0,3,0,0.0,41.8972,12.4712,2020-01-31 19:00:00,1.0,2,1,1
6088,Motociclo,1,0,1,0,0.0,41.89,12.4758,2020-01-31 21:50:00,1.0,2,1,1
6038,Autovettura,3,0,1,0,0.0,41.863,12.619,2020-01-31 22:45:00,1.0,1,1,3
6089,Autovettura,0,0,1,0,0.0,41.8469,12.414,2020-01-31 17:15:00,1.0,2,1,1
6091,Autovettura,0,0,3,0,0.0,41.8577,12.389,2020-01-31 20:20:00,1.0,2,1,1
