Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
5990373;18;03/06/2022 07:11;Strada Urbana;PIAZZA PIO XI;all'intersezione semaforizzata con;VIA GREGORIO VII;VIA GREGORIO VII;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;1;0;1;124.386;41.895;-1;1;Autoambulanza;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
5990373;18;03/06/2022 07:11;Strada Urbana;PIAZZA PIO XI;all'intersezione semaforizzata con;VIA GREGORIO VII;VIA GREGORIO VII;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;1;0;1;124.386;41.895;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Prognosi riservata;0;NON DECEDUTO;;
5990391;16;01/06/2022 17:40;Strada Urbana;PIAZZA S. GIOVANNI DI DIO;in corrispondenza;;del civico n.;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Più di due carreggiate;Viscido da liquidi oleosi;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;124.468;418.743;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5990391;16;01/06/2022 17:40;Strada Urbana;PIAZZA S. GIOVANNI DI DIO;in corrispondenza;;del civico n.;9;;Scontro laterale fra veicoli in marcia;Rettilineo;Più di due carreggiate;Viscido da liquidi oleosi;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;124.468;418.743;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5990394;17;02/06/2022 10:00;Strada Urbana;VIALE GIUSEPPE MAZZINI;all'intersezione con;VIA CARLO GRABAU;VIA CARLO GRABAU;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione non regolata/non segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;5;0;0;1;124.626;419.158;-1;1;Autobus di linea;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5990394;17;02/06/2022 10:00;Strada Urbana;VIALE GIUSEPPE MAZZINI;all'intersezione con;VIA CARLO GRABAU;VIA CARLO GRABAU;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione non regolata/non segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;5;0;0;1;124.626;419.158;-1;1;Autobus di linea;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;;
5990394;17;02/06/2022 10:00;Strada Urbana;VIALE GIUSEPPE MAZZINI;all'intersezione con;VIA CARLO GRABAU;VIA CARLO GRABAU;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione non regolata/non segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;5;0;0;1;124.626;419.158;-1;1;Autobus di linea;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;;
5990394;17;02/06/2022 10:00;Strada Urbana;VIALE GIUSEPPE MAZZINI;all'intersezione con;VIA CARLO GRABAU;VIA CARLO GRABAU;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione non regolata/non segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;5;0;0;1;124.626;419.158;-1;1;Autobus di linea;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;;
5990394;17;02/06/2022 10:00;Strada Urbana;VIALE GIUSEPPE MAZZINI;all'intersezione con;VIA CARLO GRABAU;VIA CARLO GRABAU;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione non regolata/non segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;5;0;0;1;124.626;419.158;-1;1;Autobus di linea;In marcia / fermata / arresto;Passeggero;F;Rifiuta cure immediate;0;NON DECEDUTO;;
5990394;17;02/06/2022 10:00;Strada Urbana;VIALE GIUSEPPE MAZZINI;all'intersezione con;VIA CARLO GRABAU;VIA CARLO GRABAU;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione non regolata/non segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;5;0;0;1;124.626;419.158;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;;
5990406;6;03/06/2022 12:15;Strada Urbana;VIALE AGOSTA;in corrispondenza;;del civico n.;10;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;3;125.585;418.905;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5990406;6;03/06/2022 12:15;Strada Urbana;VIALE AGOSTA;in corrispondenza;;del civico n.;10;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;3;125.585;418.905;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5990406;6;03/06/2022 12:15;Strada Urbana;VIALE AGOSTA;in corrispondenza;;del civico n.;10;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;3;125.585;418.905;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5990406;6;03/06/2022 12:15;Strada Urbana;VIALE AGOSTA;in corrispondenza;;del civico n.;10;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;1;0;0;3;125.585;418.905;-1;2;Monopattino elettrico;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
5990409;16;02/06/2022 10:15;;VIA GIULIA DI GALLESE;in corrispondenza;;del civico n.;16;;Veicolo in marcia contro veicoli in sosta;;;;;;;;;;0;0;0;0;;;0;1;Autovettura privata;Sosta;;;;;;;
5990409;16;02/06/2022 10:15;;VIA GIULIA DI GALLESE;in corrispondenza;;del civico n.;16;;Veicolo in marcia contro veicoli in sosta;;;;;;;;;;0;0;0;0;;;0;2;Autovettura privata;Sosta;;;;;;;
5990409;16;02/06/2022 10:15;;VIA GIULIA DI GALLESE;in corrispondenza;;del civico n.;16;;Veicolo in marcia contro veicoli in sosta;;;;;;;;;;0;0;0;0;;;0;3;Autovettura privata;Sosta;;;;;;;
5990409;16;02/06/2022 10:15;;VIA GIULIA DI GALLESE;in corrispondenza;;del civico n.;16;;Veicolo in marcia contro veicoli in sosta;;;;;;;;;;0;0;0;0;;;0;4;Autovettura privata;Sosta;;;;;;;
5990409;16;02/06/2022 10:15;;VIA GIULIA DI GALLESE;in corrispondenza;;del civico n.;16;;Veicolo in marcia contro veicoli in sosta;;;;;;;;;;0;0;0;0;;;0;5;Autovettura privata;In marcia / fermata / arresto;;;;;;;
5990489;10;03/06/2022 13:00;Strada Urbana;VIA TUSCOLANA;da specificare;;;;prossimità via Occorsio direz. Roma centro;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;125.923;418.396;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5990489;10;03/06/2022 13:00;Strada Urbana;VIA TUSCOLANA;da specificare;;;;prossimità via Occorsio direz. Roma centro;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;125.923;418.396;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5990524;19;03/06/2022 08:20;Strada Urbana;VIA BRACCIANENSE;da specificare;;;;Circa 1 Km dal bivio La Storta dir. Anguillara.;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;4;123.653;420.132;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5990524;19;03/06/2022 08:20;Strada Urbana;VIA BRACCIANENSE;da specificare;;;;Circa 1 Km dal bivio La Storta dir. Anguillara.;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;4;123.653;420.132;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5990524;19;03/06/2022 08:20;Strada Urbana;VIA BRACCIANENSE;da specificare;;;;Circa 1 Km dal bivio La Storta dir. Anguillara.;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;4;123.653;420.132;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5990524;19;03/06/2022 08:20;Strada Urbana;VIA BRACCIANENSE;da specificare;;;;Circa 1 Km dal bivio La Storta dir. Anguillara.;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;4;123.653;420.132;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5990532;9;03/06/2022 12:00;Strada Urbana;VIA IMERA;in prossimità;;del civico n.;13A;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;125.109;418.782;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5990532;9;03/06/2022 12:00;Strada Urbana;VIA IMERA;in prossimità;;del civico n.;13A;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;125.109;418.782;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5990546;11;03/06/2022 10:30;Strada Urbana;VIA DI GROTTA PERFETTA;in prossimità;;del palo luce n.;124;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;125.017;418.405;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5990560;11;03/06/2022 11:30;Strada Urbana;VIA ARDEATINA;all'intersezione con;VIA DI GROTTA PERFETTA;VIA DI GROTTA PERFETTA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;3;12.518;418.294;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5990560;11;03/06/2022 11:30;Strada Urbana;VIA ARDEATINA;all'intersezione con;VIA DI GROTTA PERFETTA;VIA DI GROTTA PERFETTA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;3;12.518;418.294;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5990560;11;03/06/2022 11:30;Strada Urbana;VIA ARDEATINA;all'intersezione con;VIA DI GROTTA PERFETTA;VIA DI GROTTA PERFETTA;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;3;12.518;418.294;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;
5990563;1;03/06/2022 03:20;Strada Urbana;VIA DELLE SETTE SALE;in prossimità;;del civico n.;25;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;0;0;0;0;124.952;418.935;0;1;Autovettura privata;In marcia / fermata / arresto;;;;;;;
5990578;17;01/06/2022 16:20;Strada Urbana;VIALE ANGELICO;in prossimità;;del civico n.;86b;;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;6;124.589;419.205;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
5990578;17;01/06/2022 16:20;Strada Urbana;VIALE ANGELICO;in prossimità;;del civico n.;86b;;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;6;124.589;419.205;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5990578;17;01/06/2022 16:20;Strada Urbana;VIALE ANGELICO;in prossimità;;del civico n.;86b;;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;6;124.589;419.205;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
5990578;17;01/06/2022 16:20;Strada Urbana;VIALE ANGELICO;in prossimità;;del civico n.;86b;;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;6;124.589;419.205;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
5990578;17;01/06/2022 16:20;Strada Urbana;VIALE ANGELICO;in prossimità;;del civico n.;86b;;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;6;124.589;419.205;-1;3;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5990578;17;01/06/2022 16:20;Strada Urbana;VIALE ANGELICO;in prossimità;;del civico n.;86b;;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;6;124.589;419.205;-1;3;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
5990588;18;02/06/2022 01:00;Strada Urbana;PIAZZA PIO XI;all'intersezione con;VIA GREGORIO VII;VIA GREGORIO VII;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;5;124.386;41.895;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5990588;18;02/06/2022 01:00;Strada Urbana;PIAZZA PIO XI;all'intersezione con;VIA GREGORIO VII;VIA GREGORIO VII;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;5;124.386;41.895;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5990588;18;02/06/2022 01:00;Strada Urbana;PIAZZA PIO XI;all'intersezione con;VIA GREGORIO VII;VIA GREGORIO VII;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;5;124.386;41.895;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;
5990588;18;02/06/2022 01:00;Strada Urbana;PIAZZA PIO XI;all'intersezione con;VIA GREGORIO VII;VIA GREGORIO VII;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;5;124.386;41.895;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
5990588;18;02/06/2022 01:00;Strada Urbana;PIAZZA PIO XI;all'intersezione con;VIA GREGORIO VII;VIA GREGORIO VII;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;5;124.386;41.895;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;
5990603;1;02/06/2022 05:00;Strada Urbana;LUNGOTEVERE DELLA FARNESINA;in prossimità;;del palo luce n.;5;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;0;124.677;418.939;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
5990603;1;02/06/2022 05:00;Strada Urbana;LUNGOTEVERE DELLA FARNESINA;in prossimità;;del palo luce n.;5;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;0;124.677;418.939;-1;2;Autovettura privata;Sosta;;;;;;;
5990630;18;01/06/2022 21:50;Strada Urbana;VIA CORNELIA;in corrispondenza;;del civico n.;174;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;1;123.902;419.016;-1;1;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
5990630;18;01/06/2022 21:50;Strada Urbana;VIA CORNELIA;in corrispondenza;;del civico n.;174;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;1;123.902;419.016;-1;1;Motociclo con passeggero;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;;
5990630;18;01/06/2022 21:50;Strada Urbana;VIA CORNELIA;in corrispondenza;;del civico n.;174;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;1;123.902;419.016;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5990643;1;03/06/2022 10:50;Strada Urbana;LUNGOTEVERE ARNALDO DA BRESCIA;in prossimità;;del civico n.;2;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Intenso;Buona;;1;0;0;1;12.473;419.102;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
5990643;1;03/06/2022 10:50;Strada Urbana;LUNGOTEVERE ARNALDO DA BRESCIA;in prossimità;;del civico n.;2;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Intenso;Buona;;1;0;0;1;12.473;419.102;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5990661;17;01/06/2022 19:00;Strada Urbana;VIALE DELLE MILIZIE;in corrispondenza;;del civico n.;72;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;124.602;419.119;0;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
5990661;17;01/06/2022 19:00;Strada Urbana;VIALE DELLE MILIZIE;in corrispondenza;;del civico n.;72;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;124.602;419.119;0;2;Motociclo a solo;Sosta;;;;;;;
5990678;6;03/06/2022 15:15;Provinciale entro l'abitato;VIA PRENESTINA;all'intersezione semaforizzata con;VIA COLLATINA;VIA COLLATINA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;2;0;0;1;12.563;41.895;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
5990678;6;03/06/2022 15:15;Provinciale entro l'abitato;VIA PRENESTINA;all'intersezione semaforizzata con;VIA COLLATINA;VIA COLLATINA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;2;0;0;1;12.563;41.895;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Esploso
5990678;6;03/06/2022 15:15;Provinciale entro l'abitato;VIA PRENESTINA;all'intersezione semaforizzata con;VIA COLLATINA;VIA COLLATINA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;2;0;0;1;12.563;41.895;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
5990695;7;03/06/2022 13:30;Strada Urbana;VIA DELLE ACACIE;in corrispondenza;;del civico n.;106;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;125.691;418.882;-1;1;Autovettura privata;Sosta;;;;;;;
5990695;7;03/06/2022 13:30;Strada Urbana;VIA DELLE ACACIE;in corrispondenza;;del civico n.;106;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;125.691;418.882;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5990696;1;01/06/2022 09:00;Strada Urbana;VICOLO DELLA MORETTA;in corrispondenza;;del civico n.;9;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;In cubetti di porfido;Orizzontale;Sereno;Normale;Buona;;0;0;0;0;124.679;418.971;-1;1;Autovettura privata;In marcia / fermata / arresto;;;;;;;
5990696;1;01/06/2022 09:00;Strada Urbana;VICOLO DELLA MORETTA;in corrispondenza;;del civico n.;9;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;In cubetti di porfido;Orizzontale;Sereno;Normale;Buona;;0;0;0;0;124.679;418.971;-1;2;Ciclomotore;Sosta;;;;;;;
